Brazil,Serie A,2024,14/06/2024,1:30,Palmeiras,Vasco,2,0,H,1.47,4.36,7.78,1.47,4.5,8,1.44,4.29,7.39,,,
Brazil,Serie A,2024,15/06/2024,22:30,Bragantino,Juventude,2,1,H,1.62,3.84,6.39,1.65,4,6.39,1.59,3.83,5.87,,,
Brazil,Serie A,2024,16/06/2024,1:00,Fluminense,Atletico GO,1,2,A,1.88,3.41,4.78,1.96,3.67,4.78,1.87,3.41,4.31,,,
Brazil,Serie A,2024,16/06/2024,20:00,Athletico-PR,Flamengo RJ,1,1,D,2.61,3.16,3,2.73,3.2,3.05,2.58,3.11,2.84,,,
Brazil,Serie A,2024,16/06/2024,20:00,Corinthians,Sao Paulo,2,2,D,3.51,3.07,2.37,3.51,3.14,2.4,3.34,3.02,2.34,,,
Brazil,Serie A,2024,16/06/2024,20:00,Vitoria,Internacional,2,1,H,2.76,2.89,3.09,2.82,2.92,3.1,2.7,2.84,2.96,,,
Brazil,Serie A,2024,16/06/2024,22:30,Criciuma,Bahia,2,2,D,3.63,3.21,2.24,3.7,3.25,2.25,3.49,3.18,2.18,,,
Brazil,Serie A,2024,16/06/2024,22:30,Cuiaba,Fortaleza,5,0,H,3.24,2.97,2.58,3.48,2.97,2.67,3.18,2.87,2.53,,,
Brazil,Serie A,2024,16/06/2024,22:30,Gremio,Botafogo RJ,1,2,A,3.59,3.24,2.24,3.72,3.29,2.27,3.48,3.15,2.19,,,
Brazil,Serie A,2024,16/06/2024,22:30,Vasco,Cruzeiro,0,0,D,2.89,3.13,2.72,2.9,3.23,2.8,2.78,3.07,2.67,,,
Brazil,Serie A,2024,18/06/2024,0:30,Atletico-MG,Palmeiras,0,4,A,2.68,3.13,2.94,2.75,3.18,2.97,2.63,3.07,2.81,,,
Brazil,Serie A,2024,19/06/2024,23:00,Atletico GO,Criciuma,1,2,A,1.68,3.86,5.53,1.73,3.9,5.6,1.67,3.71,5.22,,,
Brazil,Serie A,2024,19/06/2024,23:00,Botafogo RJ,Athletico-PR,1,1,D,2.03,3.32,4.18,2.05,3.4,4.55,1.98,3.26,4.04,,,
Brazil,Serie A,2024,20/06/2024,0:00,Fortaleza,Gremio,1,0,H,1.91,3.44,4.52,1.97,3.47,4.52,1.89,3.39,4.28,,,
Brazil,Serie A,2024,20/06/2024,0:00,Juventude,Vasco,2,0,H,2.15,3.1,4.05,2.23,3.2,4.05,2.14,3.06,3.78,,,
Brazil,Serie A,2024,20/06/2024,0:00,Sao Paulo,Cuiaba,0,1,A,1.54,3.91,7.52,1.6,3.92,8.34,1.53,3.77,7.1,,,
Brazil,Serie A,2024,20/06/2024,1:30,Cruzeiro,Fluminense,2,0,H,1.77,3.7,4.97,1.79,3.73,5.1,1.75,3.57,4.78,,,
Brazil,Serie A,2024,20/06/2024,1:30,Internacional,Corinthians,1,0,H,2.29,3.14,3.6,2.29,3.29,3.73,2.2,3.09,3.54,,,
Brazil,Serie A,2024,20/06/2024,22:30,Vitoria,Atletico-MG,4,2,H,3,2.95,2.77,3.06,3,2.85,2.91,2.9,2.7,,,
Brazil,Serie A,2024,21/06/2024,0:00,Flamengo RJ,Bahia,2,1,H,1.62,4.06,5.77,1.65,4.1,6.1,1.6,3.96,5.38,,,
Brazil,Serie A,2024,21/06/2024,1:30,Palmeiras,Bragantino,2,1,H,1.76,3.7,5.04,1.77,3.78,5.75,1.71,3.67,4.9,,,
Brazil,Serie A,2024,22/06/2024,20:00,Criciuma,Botafogo RJ,2,1,H,3.04,3.31,2.49,3.11,3.34,2.5,3,3.21,2.4,,,
Brazil,Serie A,2024,22/06/2024,21:30,Gremio,Internacional,0,1,A,3.25,3.01,2.55,3.25,3.06,2.68,3.03,2.97,2.55,,,
Brazil,Serie A,2024,22/06/2024,22:30,Cuiaba,Atletico GO,0,0,D,2.08,3.2,4.17,2.14,3.3,4.17,2.05,3.15,3.91,,,
Brazil,Serie A,2024,23/06/2024,1:30,Vasco,Sao Paulo,4,1,H,3.4,3.21,2.34,3.46,3.25,2.37,3.33,3.12,2.28,,,
Brazil,Serie A,2024,23/06/2024,20:00,Athletico-PR,Corinthians,1,1,D,1.65,4.01,5.56,1.7,4.04,5.7,1.64,3.89,5.2,,,
Brazil,Serie A,2024,23/06/2024,20:00,Bahia,Cruzeiro,4,1,H,2.12,3.35,3.81,2.12,3.35,3.96,2.05,3.26,3.76,,,
Brazil,Serie A,2024,23/06/2024,20:00,Fluminense,Flamengo RJ,0,1,A,4.6,3.79,1.81,4.7,3.95,1.91,4.44,3.7,1.77,,,
Brazil,Serie A,2024,23/06/2024,22:30,Atletico-MG,Fortaleza,1,1,D,1.75,3.61,5.3,1.81,3.75,5.3,1.74,3.51,4.97,,,
Brazil,Serie A,2024,23/06/2024,22:30,Bragantino,Vitoria,2,1,H,1.55,4.16,6.52,1.55,4.23,6.92,1.51,4.04,6.48,,,
Brazil,Serie A,2024,23/06/2024,22:30,Palmeiras,Juventude,3,1,H,1.42,4.64,8.34,1.44,4.9,9,1.39,4.49,8.17,,,
Brazil,Serie A,2024,26/06/2024,23:00,Botafogo RJ,Bragantino,2,1,H,1.99,3.49,4.07,2.02,3.5,4.21,1.95,3.4,3.93,,,
Brazil,Serie A,2024,26/06/2024,23:00,Cruzeiro,Athletico-PR,2,0,H,2.17,3.18,3.86,2.22,3.2,3.86,2.14,3.1,3.7,,,
Brazil,Serie A,2024,27/06/2024,0:00,Atletico GO,Gremio,1,1,D,2.26,3.18,3.63,2.29,3.23,3.67,2.19,3.15,3.48,,,
Brazil,Serie A,2024,27/06/2024,0:00,Corinthians,Cuiaba,1,1,D,2.05,3.29,4.14,2.06,3.29,4.4,2,3.19,4.08,,,
Brazil,Serie A,2024,27/06/2024,0:00,Juventude,Flamengo RJ,2,1,H,4.9,3.43,1.85,5,3.43,1.96,4.55,3.31,1.86,,,
Brazil,Serie A,2024,27/06/2024,1:30,Bahia,Vasco,2,1,H,1.61,4.07,5.86,1.63,4.1,5.9,1.59,3.93,5.59,,,
Brazil,Serie A,2024,27/06/2024,1:30,Fortaleza,Palmeiras,3,0,H,3.19,3.18,2.45,3.25,3.2,2.46,3.1,3.09,2.41,,,
Brazil,Serie A,2024,27/06/2024,1:30,Internacional,Atletico-MG,1,2,A,2.08,3.03,3.9,2.25,3.26,4.2,2.13,3.05,3.8,,,
Brazil,Serie A,2024,27/06/2024,23:00,Fluminense,Vitoria,0,1,A,1.88,3.59,4.44,1.92,3.65,4.72,1.86,3.47,4.26,,,
Brazil,Serie A,2024,28/06/2024,0:00,Sao Paulo,Criciuma,2,1,H,1.56,4.17,6.38,1.59,4.2,6.6,1.53,4.05,6.14,,,
Brazil,Serie A,2024,29/06/2024,22:30,Cuiaba,Bragantino,1,1,D,2.8,3.11,2.83,2.82,3.14,2.88,2.69,3.05,2.77,,,
Brazil,Serie A,2024,29/06/2024,22:30,Vasco,Botafogo RJ,1,1,D,3.08,3.08,2.6,3.17,3.25,2.6,3.01,3.09,2.47,,,
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1,1,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2,1,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1,0,H,1.93,3.4,4.49,2,3.45,4.72,1.91,3.33,4.26,,,
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3,1,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1,1,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,
Brazil,Serie A,2024,30/06/2024,22:30,Flamengo RJ,Cruzeiro,2,1,H,1.66,3.93,5.56,1.7,4.13,5.72,1.64,3.89,5.28,,,
Brazil,Serie A,2024,30/06/2024,22:30,Vitoria,Athletico-PR,0,1,A,2.31,3.34,3.32,2.38,3.34,3.5,2.29,3.16,3.25,,,
Brazil,Serie A,2024,2/7/2024,0:00,Palmeiras,Corinthians,2,0,H,1.6,4.12,5.89,1.65,4.2,6.13,1.58,4.02,5.59,,,
Brazil,Serie A,2024,3/7/2024,23:00,Cuiaba,Botafogo RJ,1,2,A,2.61,3.01,3.15,2.7,3.13,3.21,2.54,2.99,3.03,,,
Brazil,Serie A,2024,4/7/2024,0:00,Criciuma,Cruzeiro,1,0,H,2.48,3.02,3.33,2.61,3.15,3.33,2.47,2.98,3.11,,,
Brazil,Serie A,2024,4/7/2024,0:00,Vasco,Fortaleza,2,0,H,2.36,3.21,3.37,2.36,3.3,3.43,2.27,3.19,3.25,,,
Brazil,Serie A,2024,4/7/2024,1:30,Athletico-PR,Sao Paulo,1,2,A,2.37,3.15,3.4,2.41,3.2,3.45,2.32,3.1,3.26,,,
Brazil,Serie A,2024,4/7/2024,1:30,Atletico-MG,Flamengo RJ,2,4,A,2.82,3.11,2.81,2.85,3.21,2.81,2.74,3.08,2.69,,,
Brazil,Serie A,2024,4/7/2024,1:30,Bragantino,Atletico GO,3,1,H,1.87,3.44,4.78,1.89,3.75,4.8,1.82,3.42,4.52,,,
Brazil,Serie A,2024,4/7/2024,23:00,Bahia,Juventude,2,0,H,1.52,4.32,6.69,1.55,4.4,6.69,1.51,4.22,6.18,,,
Brazil,Serie A,2024,4/7/2024,23:00,Gremio,Palmeiras,2,2,D,3.08,3.29,2.47,3.26,3.3,2.48,3.1,3.2,2.35,,,
Brazil,Serie A,2024,5/7/2024,0:00,Corinthians,Vitoria,3,2,H,1.83,3.38,5.13,1.96,3.45,5.5,1.83,3.3,4.74,,,
Brazil,Serie A,2024,5/7/2024,0:00,Fluminense,Internacional,1,1,D,2.8,3.07,2.85,2.84,3.16,2.85,2.72,3,2.77,,,
Brazil,Serie A,2024,7/7/2024,0:00,Flamengo RJ,Cuiaba,1,1,D,1.42,4.53,8.73,1.46,4.61,9,1.41,4.29,8.12,,,
Brazil,Serie A,2024,7/7/2024,0:00,Sao Paulo,Bragantino,2,0,H,2.02,3.32,4.21,2.02,3.45,4.4,1.95,3.27,4.08,,,
Brazil,Serie A,2024,7/7/2024,20:00,Cruzeiro,Corinthians,3,0,H,1.84,3.58,4.71,1.84,3.81,5.15,1.79,3.54,4.53,,,
Brazil,Serie A,2024,7/7/2024,20:00,Fortaleza,Fluminense,1,0,H,1.73,3.63,5.44,1.77,3.67,5.44,1.72,3.55,5.05,,,
Brazil,Serie A,2024,7/7/2024,20:00,Juventude,Gremio,3,0,H,2.72,3.13,2.89,2.73,3.31,2.93,2.59,3.14,2.81,,,
Brazil,Serie A,2024,7/7/2024,22:00,Internacional,Vasco,1,2,A,1.69,3.65,5.86,1.74,3.8,6.5,1.67,3.57,5.54,,,
Brazil,Serie A,2024,7/7/2024,22:30,Atletico GO,Athletico-PR,1,2,A,1.96,3.44,4.26,2.01,3.5,4.45,1.94,3.36,4.02,,,
Brazil,Serie A,2024,7/7/2024,22:30,Palmeiras,Bahia,2,0,H,1.67,4.22,4.94,1.69,4.3,5,1.66,4.07,4.72,,,
Brazil,Serie A,2024,7/7/2024,22:30,Vitoria,Criciuma,2,1,H,2.24,3.21,3.64,2.28,3.25,3.78,2.17,3.15,3.55,,,
Brazil,Serie A,2024,8/7/2024,0:30,Botafogo RJ,Atletico-MG,3,0,H,2,3.45,4.09,2.05,3.64,4.1,1.96,3.4,3.88,,,
Brazil,Serie A,2024,10/7/2024,22:30,Gremio,Cruzeiro,0,2,A,2.59,3.24,2.97,2.6,3.38,3,2.52,3.18,2.88,2.66,3.3,3.1
Brazil,Serie A,2024,10/7/2024,23:00,Athletico-PR,Bahia,1,3,A,2.35,3.37,3.22,2.4,3.45,3.3,2.29,3.31,3.16,2.38,3.45,3.4
Brazil,Serie A,2024,10/7/2024,23:00,Vasco,Corinthians,2,0,H,2.23,3.21,3.66,2.42,3.25,3.66,2.28,3.13,3.35,2.38,3.25,3.55
Brazil,Serie A,2024,11/7/2024,23:30,Palmeiras,Atletico GO,3,1,H,1.38,4.91,9.24,1.41,4.95,10,1.37,4.77,8.59,1.38,5.1,11.5
Brazil,Serie A,2024,12/7/2024,0:00,Criciuma,Fluminense,1,1,D,2.03,3.39,4.06,2.08,3.41,4.4,2,3.28,3.98,2.12,3.4,4.2
Brazil,Serie A,2024,12/7/2024,0:00,Flamengo RJ,Fortaleza,1,2,A,1.61,3.84,6.35,1.65,4,6.35,1.6,3.8,5.89,1.64,4,6.8
Brazil,Serie A,2024,12/7/2024,1:30,Atletico-MG,Sao Paulo,2,1,H,2.52,3.13,3.15,2.6,3.2,3.17,2.48,3.07,3.06,2.56,3.2,3.3
Brazil,Serie A,2024,12/7/2024,1:30,Vitoria,Botafogo RJ,0,1,A,3.13,3.09,2.56,3.35,3.09,2.62,3.09,3,2.51,3.2,3.15,2.66
Brazil,Serie A,2024,13/07/2024,20:00,Bahia,Cuiaba,1,2,A,1.67,3.65,6.12,1.71,3.72,6.23,1.65,3.59,5.71,1.67,3.9,6.8
Brazil,Serie A,2024,13/07/2024,20:00,Cruzeiro,Bragantino,2,1,H,2.14,3.36,3.72,2.2,3.4,3.9,2.08,3.32,3.62,2.16,3.45,4
Brazil,Serie A,2024,16/07/2024,23:00,Juventude,Atletico-MG,1,1,D,4.16,3.61,1.93,4.16,3.61,2.1,3.98,3.48,1.93,4.3,3.7,1.98
Brazil,Serie A,2024,17/07/2024,1:00,Corinthians,Criciuma,2,1,H,1.79,3.6,5.02,1.81,3.68,5.02,1.78,3.54,4.68,1.82,3.8,5.3
Brazil,Serie A,2024,17/07/2024,23:00,Atletico GO,Vasco,0,1,A,2.27,3.26,3.5,2.3,3.38,3.55,2.22,3.2,3.38,2.34,3.35,3.6
Brazil,Serie A,2024,18/07/2024,0:00,Sao Paulo,Gremio,1,0,H,1.57,3.84,7.08,1.6,3.9,7.08,1.56,3.78,6.54,1.59,4.1,7.6
Brazil,Serie A,2024,18/07/2024,1:30,Botafogo RJ,Palmeiras,1,0,H,2.91,3.28,2.6,2.91,3.33,2.65,2.79,3.23,2.56,3.05,3.35,2.64
Brazil,Serie A,2024,18/07/2024,1:30,Fortaleza,Vitoria,3,1,H,1.66,3.77,5.92,1.68,3.9,6.2,1.62,3.75,5.66,1.69,3.9,6.4
Brazil,Serie A,2024,20/07/2024,20:00,Flamengo RJ,Criciuma,2,1,H,1.42,4.62,8.39,1.42,4.81,8.39,1.4,4.58,7.9,1.43,5,9.2
Brazil,Serie A,2024,20/07/2024,22:30,Botafogo RJ,Internacional,1,0,H,1.94,3.29,4.6,2,3.37,4.95,1.91,3.26,4.43,1.96,3.35,5.1
Brazil,Serie A,2024,21/07/2024,1:00,Palmeiras,Cruzeiro,2,0,H,1.74,3.78,5.11,1.74,3.79,5.26,1.71,3.69,4.93,1.76,3.85,5.7
Brazil,Serie A,2024,21/07/2024,15:00,Gremio,Vitoria,2,0,H,1.79,3.4,5.47,1.85,3.58,5.47,1.79,3.4,4.9,1.84,3.5,5.6
Brazil,Serie A,2024,21/07/2024,20:00,Atletico-MG,Vasco,2,0,H,1.74,3.81,5.07,1.81,4.02,5.46,1.7,3.77,4.92,1.73,4,5.6
Brazil,Serie A,2024,21/07/2024,20:00,Bahia,Corinthians,0,1,A,1.71,3.77,5.31,1.73,4,5.52,1.68,3.79,5.07,1.71,4,5.9
Brazil,Serie A,2024,21/07/2024,22:30,Bragantino,Athletico-PR,1,0,H,2.01,3.46,4.03,2.13,3.5,4.4,1.97,3.38,3.92,2.06,3.5,4.2
